user_id,Something's Gotta Give,Kill Bill: Vol. 2,American Beauty,The Wedding Planner,Man on Fire,S.W.A.T.,Pirates of the Caribbean: The Curse of the Black Pearl,50 First Dates,What Women Want,The Bourne Supremacy,Lord of the Rings: The Fellowship of the Ring,Braveheart,The Silence of the Lambs,Ghost,Napoleon Dynamite,Sideways,Men in Black II,The Last Samurai,Bruce Almighty,Shrek 2,Finding Nemo (Widescreen),Patch Adams,The Sixth Sense,The Italian Job,Rain Man,Erin Brockovich,Gone in 60 Seconds,Miss Congeniality,Dodgeball: A True Underdog Story,I; Robot,Memento,Fight Club,The Bourne Identity,Collateral,My Big Fat Greek Wedding,Pretty Woman,Sister Act,Entrapment,The Fast and the Furious,Ferris Bueller's Day Off,Armageddon,Men of Honor,Dirty Dancing,Top Gun,Minority Report,Catch Me If You Can,The Royal Tenenbaums,Good Will Hunting,Pearl Harbor,Mr. Deeds,Raiders of the Lost Ark,The School of Rock,The Incredibles,Pulp Fiction,Monsters; Inc.,Maid in Manhattan,Forrest Gump,American Pie,Lord of the Rings: The Two Towers,Swordfish,Spider-Man 2,Big Fish,Lost in Translation,The Rock,Twister,Mystic River,John Q,Double Jeopardy,Men in Black,Two Weeks Notice,Troy,The General's Daughter,Air Force One,Gladiator,Enemy of the State,Lord of the Rings: The Return of the King,The Patriot,Lethal Weapon 4,Spider-Man,Kill Bill: Vol. 1,How to Lose a Guy in 10 Days,The Shawshank Redemption: Special Edition,Shrek (Full-screen),The Matrix,Tomb Raider,Ocean's Eleven,Independence Day,The Day After Tomorrow,Sweet Home Alabama,Con Air,The Green Mile,The Fugitive,A Few Good Men,Titanic,Anger Management,Indiana Jones and the Last Crusade,Meet the Parents,Saving Private Ryan,National Treasure,The Terminal
14690,0.0,3.0,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,4.0,4.0,5.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,4.0,0.0,5.0,4.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,0.0,3.0
15420,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,0.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0
15737,3.0,0.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,0.0,5.0,4.0,5.0,0.0,2.0,3.0,0.0,3.0,5.0,3.0,3.0,2.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,0.0,3.0,1.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,0.0,4.0,4.0,0.0,3.0,4.0,1.0,3.0,5.0,3.0,4.0,0.0,3.0
16272,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0
16273,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,5.0,3.0,5.0,0.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0
16558,1.0,0.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,3.0,4.0,5.0,1.0,0.0,3.0,0.0,4.0,5.0,5.0,0.0,5.0,4.0,4.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,2.0,0.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,0.0,5.0,4.0,1.0,3.0,3.0,3.0,0.0,3.0,5.0,2.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,4.0,4.0,0.0,4.0,0.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,5.0,3.0,4.0,4.0,2.0
17691,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,3.0,0.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,0.0,1.0,5.0,0.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,0.0,5.0,0.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,0.0,3.0,4.0,5.0,5.0,3.0,0.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0
17864,4.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,0.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0
18907,3.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,4.0,0.0,5.0,3.0,4.0,4.0,1.0,4.0,0.0,3.0,3.0,5.0,1.0,3.0,2.0,5.0,1.0,0.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,4.0,4.0,2.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,0.0,2.0,4.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,0.0,2.0,4.0,0.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0
19930,5.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,0.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,0.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,0.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,0.0,4.0,4.0
19938,3.0,3.0,4.0,0.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
20392,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
20774,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,4.0,0.0,3.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,1.0,2.0,0.0,4.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0
21364,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,0.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,0.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,0.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0
21705,0.0,3.0,4.0,1.0,4.0,3.0,5.0,4.0,0.0,5.0,5.0,4.0,3.0,3.0,4.0,0.0,2.0,5.0,5.0,4.0,4.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,0.0,2.0,4.0,3.0,4.0,4.0,5.0,0.0,3.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,2.0,5.0,0.0,3.0,4.0,3.0,4.0,2.0,0.0
21823,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,0.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,0.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0
22718,4.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,4.0,5.0,4.0,5.0,0.0,5.0,3.0,2.0,5.0,5.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0,5.0,1.0,5.0,0.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,2.0,5.0,4.0,0.0,1.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,5.0,4.0,3.0,0.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,0.0
25049,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,3.0,2.0,4.0,4.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,5.0,0.0,1.0
26124,3.0,0.0,0.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,5.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,0.0,3.0,0.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,5.0,4.0,3.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,3.0,0.0,5.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,0.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,0.0
27061,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0
27434,3.0,0.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,0.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,3.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,4.0,5.0,5.0,1.0,4.0,4.0,0.0,0.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,0.0,4.0,4.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,4.0,5.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0
29815,5.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,0.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,3.0,5.0,0.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
30288,3.0,0.0,1.0,3.0,0.0,2.0,5.0,2.0,4.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,4.0,3.0,2.0,5.0,5.0,2.0,5.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,3.0,5.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,0.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,0.0,3.0,5.0,5.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,0.0,0.0
32885,0.0,5.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,0.0,3.0,2.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,5.0,2.0,5.0,0.0,3.0,3.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,0.0,3.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0
32902,0.0,4.0,4.0,3.0,0.0,0.0,4.0,3.0,1.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,0.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,2.0,4.0,3.0,4.0,0.0,3.0,3.0,4.0,0.0,5.0,5.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,2.0,0.0
33430,2.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,0.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,0.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,1.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0
33612,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,0.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0
34669,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0
35036,0.0,4.0,4.0,0.0,3.0,3.0,4.0,3.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,0.0,5.0,0.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,4.0,3.0,3.0,4.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
36478,3.0,0.0,4.0,3.0,5.0,0.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,0.0,3.0,0.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,5.0,5.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,5.0,0.0,0.0,4.0,3.0,5.0,0.0,4.0,3.0,4.0,4.0,5.0,0.0,4.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,5.0,4.0,5.0,0.0,3.0,4.0,0.0,5.0,5.0,4.0,4.0,0.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,0.0
37188,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,0.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0
37797,3.0,5.0,2.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,0.0,3.0,0.0,5.0,5.0,4.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,4.0,0.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,0.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0
